STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 10:53,FM-15,CLR:00,10.00,,14,-10.0,12,-11.4,3,-16.1,61,9,250,,29.49,,,30.30,0.00,30.26,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 11:53,FM-15,BKN:07 85,10.00,,15,-9.4,12,-10.9,4,-15.6,61,11,240,,29.45,8,,30.26,0.00,30.22,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 12:53,FM-15,CLR:00,10.00,,16,-8.9,13,-10.3,5,-15.0,62,11,240,,29.44,,,30.23,0.00,30.20,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 13:53,FM-15,CLR:00,10.00,,17,-8.3,14,-9.9,5,-15.0,59,13,250,,29.40,,,30.20,0.00,30.16,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 14:53,FM-15,CLR:00,10.00,,17,-8.3,14,-9.9,5,-15.0,59,11,240,,29.38,6,,30.18,0.00,30.14,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 15:53,FM-15,CLR:00,10.00,,16,-8.9,14,-10.2,6,-14.4,65,9,220,,29.38,,,30.17,0.00,30.14,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 16:53,FM-15,CLR:00,10.00,,15,-9.4,13,-10.6,6,-14.4,67,6,180,,29.34,,,30.14,0.00,30.10,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 17:53,FM-15,FEW:02 110,10.00,,17,-8.3,15,-9.6,8,-13.3,68,0,000,,29.31,8,,30.11,0.00,30.07,,,,,,,,,,0736,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 18:53,FM-15,CLR:00,10.00,,19,-7.2,17,-8.6,10,-12.2,68,7,220,,29.29,,,30.09,0.00,30.05,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 19:53,FM-15,BKN:07 90,10.00,,20,-6.7,18,-7.9,12,-11.1,71,8,230,,29.26,,,30.06,0.00,30.02,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 20:53,FM-15,OVC:08 90,10.00,,20,-6.7,18,-7.8,13,-10.6,74,9,230,,29.23,8,,30.02,0.00,29.99,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 21:53,FM-15,SCT:04 75 OVC:08 95,10.00,,20,-6.7,18,-7.8,13,-10.6,74,7,260,,29.22,,,30.01,0.00,29.98,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 22:53,FM-15,SCT:04 60 OVC:08 70,10.00,,21,-6.1,19,-7.2,14,-10.0,74,8,260,,29.20,,,29.99,0.00,29.96,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 23:53,FM-15,OVC:08 65,10.00,,22,-5.6,20,-6.7,15,-9.4,75,7,250,,29.18,8,,29.97,0.00,29.94,22,8,15,-8.5,,,,50,0,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-07 23:59,SOD,,,,,,,,,,,,,,,,,,,,22,8,15,-8.5,,,,50,0,0737,1631,,0.00,,,29.37,,10.0,26,320,21,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 00:53,FM-15,OVC:08 55,10.00,,22,-5.6,20,-6.6,16,-8.9,78,5,250,,29.16,,,29.95,0.00,29.92,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 01:53,FM-15,FEW:02 23 BKN:07 50,10.00,,22,-5.6,20,-6.6,16,-8.9,78,6,270,,29.15,,,29.95,0.00,29.91,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 02:10,FM-16,BKN:07 21 BKN:07 50,10.00,,22,-5.6,20,-6.6,16,-8.9,78,5,260,,29.15,,,,,29.91,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 02:53,FM-15,OVC:08 20,10.00,,22,-5.6,20,-6.4,17,-8.3,82,5,250,,29.15,6,,29.94,0.00,29.91,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 03:53,FM-15,OVC:08 19,10.00,,22,-5.6,20,-6.4,17,-8.3,82,5,230,,29.14,,,29.94,0.00,29.90,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 04:53,FM-15,OVC:08 19,10.00,,22,-5.6,21,-6.2,18,-7.8,85,0,000,,29.15,,,29.94,0.00,29.91,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 05:50,FM-16,SCT:04 19,10.00,,21,-6.0,20,-6.6,18,-8.0,86,3,320,,29.16,,,,,29.92,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 05:53,FM-15,FEW:02 19,10.00,,21,-6.1,20,-6.6,18,-7.8,88,3,320,,29.16,0,,29.95,0.00,29.92,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 06:35,FM-16,BKN:07 19,10.00,,20,-6.7,19,-7.2,17,-8.3,89,5,320,,29.17,,,,,29.93,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 06:53,FM-15,OVC:08 17,10.00,,22,-5.6,21,-6.2,18,-7.8,85,3,290,,29.17,,,29.96,0.00,29.93,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 07:40,FM-16,OVC:08 14,10.00,,24,-4.4,23,-5.2,20,-6.7,84,7,300,,29.18,,,,,29.94,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 07:53,FM-15,OVC:08 14,10.00,,24,-4.4,23,-5.2,20,-6.7,84,14,330,,29.18,,,29.97,0.00,29.94,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 08:53,FM-15,OVC:08 14,10.00,,24,-4.4,23,-5.2,20,-6.7,84,8,320,,29.18,1,,29.97,0.00,29.94,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 09:07,FM-16,OVC:08 15,10.00,,25,-3.9,23,-4.8,20,-6.7,81,9,310,,29.18,,,,,29.94,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 09:51,FM-16,OVC:08 14,10.00,,25,-4.0,23,-5.0,19,-7.0,80,9,280,,29.18,,,,,29.94,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 09:53,FM-15,OVC:08 14,10.00,,25,-3.9,23,-4.8,20,-6.7,81,8,280,,29.17,,,29.96,0.00,29.93,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 10:53,FM-15,BKN:07 15,10.00,,25,-3.9,23,-4.8,20,-6.7,81,6,VRB,,29.17,,,29.96,0.00,29.93,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 11:23,FM-16,SCT:04 16,10.00,,26,-3.3,24,-4.4,20,-6.7,78,9,270,,29.17,,,,,29.93,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 11:53,FM-15,FEW:02 110,10.00,,27,-2.8,25,-4.1,20,-6.7,75,5,250,,29.14,8,,29.93,0.00,29.90,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 12:53,FM-15,OVC:08 110,10.00,,27,-2.8,25,-4.1,20,-6.7,75,9,260,,29.11,,,29.89,0.00,29.87,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 13:53,FM-15,FEW:02 22 OVC:08 110,10.00,,28,-2.2,26,-3.5,21,-6.1,75,9,270,,29.08,,,29.86,0.00,29.84,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 14:53,FM-15,OVC:08 100,10.00,,29,-1.7,26,-3.4,20,-6.7,69,7,250,,29.06,6,,29.85,0.00,29.82,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 15:53,FM-15,OVC:08 100,10.00,,28,-2.2,25,-3.7,20,-6.7,72,8,240,,29.04,,,29.83,0.00,29.80,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 16:53,FM-15,BKN:07 80 OVC:08 100,10.00,,28,-2.2,25,-3.7,20,-6.7,72,8,240,,29.01,,,29.79,0.00,29.77,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 17:53,FM-15,BKN:07 46 BKN:07 60 OVC:08 90,10.00,,28,-2.2,26,-3.4,22,-5.6,78,9,250,,28.98,8,,29.76,0.00,29.74,,,,,,,,,,0737,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 18:22,FM-16,BKN:07 26 BKN:07 70 OVC:08 85,10.00,,29,-1.7,27,-2.8,23,-5.0,78,8,280,,28.98,,,,,29.74,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 18:49,FM-16,,1.00,|SN:71 |,28,-2.0,,,25,-4.0,86,13,250,,,,,,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 18:53,FM-15,,1.00,|SN:71 |,28,-2.2,,,25,-3.9,88,11,260,,,,,29.73,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 18:57,FM-16,,1.00,|SN:71 |,28,-2.2,,,25,-3.9,88,9,260,,,,,,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 19:06,FM-16,BKN:07 13 BKN:07 24 OVC:08 29,4.00,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.5,25,-3.9,85,8,260,,28.95,,,,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 19:14,FM-16,FEW:02 13 OVC:08 24,9.00,,29,-1.7,28,-2.5,25,-3.9,85,9,280,,28.95,,,,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 19:53,FM-15,OVC:08 26,10.00,,31,-0.6,29,-1.8,25,-3.9,79,13,290,,28.95,,,29.73,T,29.71,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 20:51,FM-16,SCT:04 29 OVC:08 41,10.00,,30,-1.0,28,-2.1,25,-4.0,80,14,320,,28.95,,,,,29.70,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 20:53,FM-15,FEW:02 27 SCT:04 32 OVC:08 41,10.00,,31,-0.6,28,-2.0,24,-4.4,76,11,310,,28.95,8,,29.72,0.00,29.70,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 21:53,FM-15,OVC:08 37,10.00,,31,-0.6,28,-2.3,22,-5.6,69,14,340,,28.97,,,29.74,0.00,29.72,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 22:53,FM-15,SCT:04 29 BKN:07 39 OVC:08 48,10.00,,31,-0.6,28,-2.3,22,-5.6,69,13,350,,29.00,,,29.77,0.00,29.75,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 23:53,FM-15,FEW:02 29 OVC:08 42,9.00,,29,-1.7,26,-3.2,21,-6.1,72,17,330,28,29.03,3,,29.81,0.00,29.78,31,19,25,2.0,,,,40,0,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,31,19,25,2.0,,,,40,0,0738,1631,SN:18 BR:13,T,,,29.07,,8.2,29,340,24,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 00:53,FM-15,OVC:08 48,10.00,,27,-2.8,23,-4.9,15,-9.4,61,14,340,,29.07,,,29.85,0.00,29.83,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 01:53,FM-15,OVC:08 42,10.00,,25,-3.9,21,-5.9,13,-10.6,60,18,340,33,29.11,,,29.89,0.00,29.87,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 02:53,FM-15,OVC:08 38,10.00,,25,-3.9,22,-5.7,14,-10.0,63,18,340,28,29.15,1,,29.93,0.00,29.91,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 03:53,FM-15,SCT:04 28 OVC:08 38,10.00,,24,-4.4,21,-6.0,15,-9.4,68,20,010,24,29.17,,,29.96,0.00,29.93,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 04:01,FM-16,BKN:07 26 OVC:08 34,10.00,,24,-4.4,22,-5.8,16,-8.9,71,11,340,24,29.18,,,,,29.94,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 04:53,FM-15,OVC:08 26,10.00,,22,-5.6,19,-7.0,13,-10.6,68,13,360,23,29.21,,,30.00,0.00,29.97,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 05:53,FM-15,OVC:08 29,9.00,,21,-6.1,19,-7.4,13,-10.6,71,10,360,,29.25,3,,30.04,T,30.01,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 06:07,FM-16,OVC:08 30,10.00,,21,-6.1,19,-7.4,13,-10.6,71,8,010,,29.25,,,,,30.01,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-09 06:53,FM-15,OVC:08 31,10.00,,20,-6.7,17,-8.2,10,-12.2,65,14,340,,29.27,,,30.06,0.00,30.03,,,,,,,,,,0738,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
